 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_18      | bias_18 |
 | gamma_stat_CCSR4_bin_21 | 0 / 0 | 3.47923e-07 / -3.47923e-07 | 0.0005603 / -0.0005603 | 5.49986e-06 / -5.49986e-06 | 2.43551e-07 / -2.43551e-07 | 0.0281396 / -0.0281396 | 0.000336131 / -0.000336131 | 0.00446005 / -0.00446005 | 0.0117083 / -0.0117083 | 0.000575656 / -0.000575656 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_bin_22 | 0 / 0 | 3.28068e-07 / -3.28068e-07 | 0.000134299 / -0.000134299 | 5.18601e-06 / -5.18601e-06 | 2.29653e-07 / -2.29653e-07 | 0.0219908 / -0.0219908 | 0.000276683 / -0.000276683 | 0.0104533 / -0.0104533 | 0.00509982 / -0.00509982 | 0.000273185 / -0.000273185 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_bin_23 | 0 / 0 | 2.29889e-07 / -2.29889e-07 | 0.000157684 / -0.000157684 | 3.63402e-06 / -3.63402e-06 | 0.000340118 / -0.000340118 | 7.62771e-08 / -7.62771e-08 | 0.000321467 / -0.000321467 | 0.00105089 / -0.00105089 | 0.002071 / -0.002071 | 2.55562e-08 / -2.55562e-08 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_bin_24 | 0 / 0 | 0.00173861 / -0.00173861 | 0.000148786 / -0.000148786 | 6.26691e-06 / -6.26691e-06 | 5.16889e-05 / -5.16889e-05 | 0.0260563 / -0.0260563 | 0.00029063 / -0.00029063 | 0.00209102 / -0.00209102 | 0.00379537 / -0.00379537 | 0.000385226 / -0.000385226 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_bin_25 | 0 / 0 | 2.96033e-07 / -2.96033e-07 | 0.000202668 / -0.000202668 | 0.00254911 / -0.00254911 | 2.07228e-07 / -2.07228e-07 | 0.0309356 / -0.0309356 | 0.000553336 / -0.000553336 | 0.004654 / -0.004654 | 0.00525954 / -0.00525954 | 3.36207e-05 / -3.36207e-05 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_bin_26 | 0 / 0 | 4.52041e-07 / -4.52041e-07 | 0.000167536 / -0.000167536 | 0.00409551 / -0.00409551 | 3.16436e-07 / -3.16436e-07 | 0.0263937 / -0.0263937 | 5.43299e-05 / -5.43299e-05 | 0.005364 / -0.005364 | 0.00770424 / -0.00770424 | 0.000430635 / -0.000430635 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_bin_27 | 0 / 0 | 0.00186137 / -0.00186137 | 0 / 0 | 6.68597e-06 / -6.68597e-06 | 2.96076e-07 / -2.96076e-07 | 1.40337e-07 / -1.40337e-07 | 0.000618326 / -0.000618326 | 0.00840094 / -0.00840094 | 0.00697392 / -0.00697392 | 0.000675175 / -0.000675175 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_bin_28 | 0 / 0 | 4.79783e-07 / -4.79783e-07 | 0 / 0 | 7.58428e-06 / -7.58428e-06 | 3.35856e-07 / -3.35856e-07 | 1.59192e-07 / -1.59192e-07 | 9.26765e-05 / -9.26765e-05 | 0.00173369 / -0.00173369 | 0.00885152 / -0.00885152 | 0.000469265 / -0.000469265 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_bin_29 | 0 / 0 | 3.43018e-07 / -3.43018e-07 | 0 / 0 | 5.42233e-06 / -5.42233e-06 | 2.40118e-07 / -2.40118e-07 | 1.13813e-07 / -1.13813e-07 | 1.19437e-05 / -1.19437e-05 | 0.00503641 / -0.00503641 | 0.00414956 / -0.00414956 | 0.00290407 / -0.00290407 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000439656 / -0.000439656 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000454659 / -0.000454659 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000459072 / -0.000459072 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000456864 / -0.000456864 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.00045384 / -0.00045384 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000454092 / -0.000454092 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000455927 / -0.000455927 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000443716 / -0.000443716 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000426642 / -0.000426642 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000414966 / -0.000414966 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000400036 / -0.000400036 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000384833 / -0.000384833 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.00037946 / -0.00037946 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000372063 / -0.000372063 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000363584 / -0.000363584 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000360299 / -0.000360299 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000345421 / -0.000345421 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000335644 / -0.000335644 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.00032749 / -0.00032749 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000317573 / -0.000317573 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.00031375 / -0.00031375 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000304707 / -0.000304707 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000299956 / -0.000299956 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000296187 / -0.000296187 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000282678 / -0.000282678 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000280812 / -0.000280812 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000275792 / -0.000275792 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000271721 / -0.000271721 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000262952 / -0.000262952 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000257559 / -0.000257559 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | muBkgCCSR4 | 0.0125486 / -0.0125486 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VBF #mu(hbb) | 0 / 0 | 0.61597 / -0.537906 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VBF #mu(hcc) | 0 / 0 | 0 / 0 | 0.742659 / -0.741892 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
