 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_2223      | bias_2223 |
 | gamma_stat_CCSR1_run3_bin_1 | 0 / 0 | 2.10909e-06 / -2.10909e-06 | 0.000418963 / -0.000418963 | 0.000276809 / -0.000276809 | 2.25711e-06 / -2.25711e-06 | 0.016259 / -0.016259 | 0.000700257 / -0.000700257 | 2.97301e-07 / -2.97301e-07 | 0.00836888 / -0.00836888 | 0.0075571 / -0.0075571 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_2 | 0 / 0 | 1.54701e-06 / -1.54701e-06 | 6.43601e-05 / -6.43601e-05 | 0.000203038 / -0.000203038 | 1.65558e-06 / -1.65558e-06 | 0.0119259 / -0.0119259 | 0.00431517 / -0.00431517 | 0.00245674 / -0.00245674 | 0.00811482 / -0.00811482 | 0.0035565 / -0.0035565 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_3 | 0 / 0 | 1.07358e-06 / -1.07358e-06 | 0.000145078 / -0.000145078 | 0.000140902 / -0.000140902 | 1.14892e-06 / -1.14892e-06 | 0.00827619 / -0.00827619 | 0.00409844 / -0.00409844 | 1.51333e-07 / -1.51333e-07 | 0.011911 / -0.011911 | 0.0202698 / -0.0202698 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_4 | 0 / 0 | 8.53874e-07 / -8.53874e-07 | 0.000245728 / -0.000245728 | 0.000112067 / -0.000112067 | 9.13801e-07 / -9.13801e-07 | 0.00658251 / -0.00658251 | 0.00606151 / -0.00606151 | 1.20363e-07 / -1.20363e-07 | 0.00143916 / -0.00143916 | 0.0158311 / -0.0158311 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_5 | 0 / 0 | 0.0057913 / -0.0057913 | 0.000183108 / -0.000183108 | 0.000105289 / -0.000105289 | 8.5853e-07 / -8.5853e-07 | 0.00618438 / -0.00618438 | 0.012972 / -0.012972 | 0.000493275 / -0.000493275 | 0.00710097 / -0.00710097 | 0.0462265 / -0.0462265 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_6 | 0 / 0 | 8.076e-07 / -8.076e-07 | 0.00055319 / -0.00055319 | 0.000105994 / -0.000105994 | 8.64279e-07 / -8.64279e-07 | 0.00622579 / -0.00622579 | 0.0321099 / -0.0321099 | 0.0233566 / -0.0233566 | 0.00385365 / -0.00385365 | 0.0300599 / -0.0300599 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_7 | 0 / 0 | 7.58531e-07 / -7.58531e-07 | 0.000894992 / -0.000894992 | 9.95537e-05 / -9.95537e-05 | 8.11766e-07 / -8.11766e-07 | 0.00584751 / -0.00584751 | 0.034046 / -0.034046 | 0.0243232 / -0.0243232 | 0.000293321 / -0.000293321 | 0.0373894 / -0.0373894 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_8 | 0 / 0 | 0.0046147 / -0.0046147 | 0.00248042 / -0.00248042 | 0.000140885 / -0.000140885 | 1.14878e-06 / -1.14878e-06 | 0.00827518 / -0.00827518 | 0.0511478 / -0.0511478 | 0.0996189 / -0.0996189 | 0.00186006 / -0.00186006 | 0.0065307 / -0.0065307 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_9 | 0 / 0 | 0.0135551 / -0.0135551 | 0.00358393 / -0.00358393 | 0.000116494 / -0.000116494 | 0.0446263 / -0.0446263 | 0.00684251 / -0.00684251 | 0.0330599 / -0.0330599 | 0.02514 / -0.02514 | 0.0021591 / -0.0021591 | 0.0102136 / -0.0102136 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_10 | 0 / 0 | 0.00990105 / -0.00990105 | 0.0062383 / -0.0062383 | 0.000125651 / -0.000125651 | 1.02457e-06 / -1.02457e-06 | 0.0073804 / -0.0073804 | 0.0148882 / -0.0148882 | 0.0216557 / -0.0216557 | 0.000328771 / -0.000328771 | 0.000602238 / -0.000602238 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_11 | 0 / 0 | 0.0112169 / -0.0112169 | 0.00397591 / -0.00397591 | 4.3449e-05 / -4.3449e-05 | 3.54286e-07 / -3.54286e-07 | 0.00255208 / -0.00255208 | 0.0021728 / -0.0021728 | 4.66655e-08 / -4.66655e-08 | 0.00171967 / -0.00171967 | 9.44786e-05 / -9.44786e-05 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_12 | 0 / 0 | 0.0241847 / -0.0241847 | 0.0101279 / -0.0101279 | 0.110722 / -0.110722 | 0.00546508 / -0.00546508 | 0.00375666 / -0.00375666 | 0.00158518 / -0.00158518 | 0.00949386 / -0.00949386 | 6.74279e-08 / -6.74279e-08 | 1.01352e-07 / -1.01352e-07 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_16 | 0 / 0 | 0.00156184 / -0.00156184 | 0.00827326 / -0.00827326 | 3.03413e-05 / -3.03413e-05 | 0.0111096 / -0.0111096 | 0.00178216 / -0.00178216 | 0.000199424 / -0.000199424 | 3.25874e-08 / -3.25874e-08 | 0.00061282 / -0.00061282 | 4.80816e-08 / -4.80816e-08 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_17 | 0 / 0 | 0.0126349 / -0.0126349 | 0.0266054 / -0.0266054 | 0.000187194 / -0.000187194 | 1.52639e-06 / -1.52639e-06 | 0.0109953 / -0.0109953 | 0.00141403 / -0.00141403 | 2.01052e-07 / -2.01052e-07 | 0.0692525 / -0.0692525 | 2.96646e-07 / -2.96646e-07 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_18 | 0 / 0 | 4.4166e-07 / -4.4166e-07 | 0.00358849 / -0.00358849 | 5.79658e-05 / -5.79658e-05 | 4.72656e-07 / -4.72656e-07 | 0.00340475 / -0.00340475 | 0.000447935 / -0.000447935 | 0.000626984 / -0.000626984 | 6.50835e-05 / -6.50835e-05 | 0.000568393 / -0.000568393 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_19 | 0 / 0 | 1.13365e-06 / -1.13365e-06 | 0.00248287 / -0.00248287 | 0.000148787 / -0.000148787 | 1.21321e-06 / -1.21321e-06 | 0.00873931 / -0.00873931 | 7.62552e-08 / -7.62552e-08 | 1.59801e-07 / -1.59801e-07 | 0.00565311 / -0.00565311 | 2.35781e-07 / -2.35781e-07 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_20 | 0 / 0 | 3.09875e-06 / -3.09875e-06 | 0.000720183 / -0.000720183 | 0.000406696 / -0.000406696 | 3.31622e-06 / -3.31622e-06 | 0.0238882 / -0.0238882 | 2.08438e-07 / -2.08438e-07 | 4.36803e-07 / -4.36803e-07 | 0.0878287 / -0.0878287 | 6.44488e-07 / -6.44488e-07 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_21 | 0 / 0 | 3.01225e-06 / -3.01225e-06 | 0.000466077 / -0.000466077 | 0.000395344 / -0.000395344 | 3.22365e-06 / -3.22365e-06 | 0.0232214 / -0.0232214 | 2.02619e-07 / -2.02619e-07 | 4.24611e-07 / -4.24611e-07 | 4.16799e-07 / -4.16799e-07 | 6.26498e-07 / -6.26498e-07 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_22 | 0 / 0 | 2.43893e-06 / -2.43893e-06 | 0.000166765 / -0.000166765 | 0.000320099 / -0.000320099 | 0.00423364 / -0.00423364 | 0.0188017 / -0.0188017 | 1.64055e-07 / -1.64055e-07 | 0.00374741 / -0.00374741 | 0.0142736 / -0.0142736 | 5.07258e-07 / -5.07258e-07 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_23 | 0 / 0 | 2.81096e-06 / -2.81096e-06 | 0.000163577 / -0.000163577 | 0.000368925 / -0.000368925 | 3.00823e-06 / -3.00823e-06 | 0.0216697 / -0.0216697 | 0.000179213 / -0.000179213 | 3.96236e-07 / -3.96236e-07 | 0.0155974 / -0.0155974 | 0.0320882 / -0.0320882 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_24 | 0 / 0 | 2.9902e-06 / -2.9902e-06 | 0 / 0 | 0.000392449 / -0.000392449 | 3.20005e-06 / -3.20005e-06 | 0.0230514 / -0.0230514 | 0.0011326 / -0.0011326 | 4.21502e-07 / -4.21502e-07 | 0.00207537 / -0.00207537 | 6.21911e-07 / -6.21911e-07 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_25 | 0 / 0 | 4.00048e-06 / -4.00048e-06 | 0.000169318 / -0.000169318 | 0.000525045 / -0.000525045 | 4.28124e-06 / -4.28124e-06 | 0.0308397 / -0.0308397 | 2.69093e-07 / -2.69093e-07 | 5.63913e-07 / -5.63913e-07 | 0.167093 / -0.167093 | 8.32034e-07 / -8.32034e-07 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_26 | 0 / 0 | 3.85086e-06 / -3.85086e-06 | 0 / 0 | 0.000505408 / -0.000505408 | 4.12112e-06 / -4.12112e-06 | 0.0296863 / -0.0296863 | 0.00354851 / -0.00354851 | 5.42823e-07 / -5.42823e-07 | 0.121856 / -0.121856 | 8.00916e-07 / -8.00916e-07 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_27 | 0 / 0 | 3.56982e-06 / -3.56982e-06 | 0 / 0 | 0.000468523 / -0.000468523 | 3.82036e-06 / -3.82036e-06 | 0.0275197 / -0.0275197 | 0.000775592 / -0.000775592 | 5.03207e-07 / -5.03207e-07 | 0.00792266 / -0.00792266 | 7.42464e-07 / -7.42464e-07 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_28 | 0 / 0 | 4.17329e-06 / -4.17329e-06 | 0.000250661 / -0.000250661 | 0.000547726 / -0.000547726 | 4.46618e-06 / -4.46618e-06 | 0.0321719 / -0.0321719 | 2.80717e-07 / -2.80717e-07 | 5.88273e-07 / -5.88273e-07 | 5.7745e-07 / -5.7745e-07 | 8.67976e-07 / -8.67976e-07 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_29 | 0 / 0 | 2.99543e-06 / -2.99543e-06 | 0 / 0 | 0.000393136 / -0.000393136 | 3.20566e-06 / -3.20566e-06 | 0.0230918 / -0.0230918 | 2.01488e-07 / -2.01488e-07 | 4.2224e-07 / -4.2224e-07 | 0.0205539 / -0.0205539 | 6.23e-07 / -6.23e-07 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000335947 / -0.000335947 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000344271 / -0.000344271 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000345333 / -0.000345333 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000348802 / -0.000348802 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000350732 / -0.000350732 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000360851 / -0.000360851 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000369014 / -0.000369014 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000359704 / -0.000359704 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000349863 / -0.000349863 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000330146 / -0.000330146 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000320612 / -0.000320612 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000306863 / -0.000306863 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000300694 / -0.000300694 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000301807 / -0.000301807 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000297249 / -0.000297249 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000293767 / -0.000293767 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000281698 / -0.000281698 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000272253 / -0.000272253 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000266155 / -0.000266155 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000256159 / -0.000256159 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000249151 / -0.000249151 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000246757 / -0.000246757 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000239453 / -0.000239453 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.00023221 / -0.00023221 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000230699 / -0.000230699 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000224241 / -0.000224241 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000219791 / -0.000219791 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000214594 / -0.000214594 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000212586 / -0.000212586 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000207665 / -0.000207665 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | muBkgCCSR1 | 0.0394889 / -0.0394889 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #mu(hbb) | 0 / 0 | 0.585455 / -0.511562 | 0 / 0 | 0.585455 / -0.511562 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #mu(hcc) | 0 / 0 | 0 / 0 | 0.74864 / -0.747579 | 0 / 0 | 0.74864 / -0.747579 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
